,popularity
204353,30
161938,32
45426,36
94855,59
45176,14
206376,27
231420,41
170739,21
76327,0
159916,48
225096,61
123456,45
27015,39
92813,47
8864,36
225381,57
40898,63
206175,25
198730,36
191642,10
113168,71
95329,57
179491,39
26177,34
52875,28
3020,55
128904,25
188890,28
25945,35
159127,50
165739,23
89279,51
39867,31
202837,30
145568,58
133560,29
127224,33
31602,27
37090,33
92941,70
62723,57
202595,33
21031,61
217295,38
47797,35
73942,0
163376,25
170825,25
10011,48
221202,26
10218,49
74891,1
189986,21
31787,27
2122,44
113273,64
169317,27
88258,51
258,61
118716,55
173435,18
209454,39
102579,54
65767,40
38299,23
215985,50
169289,28
105553,2
40167,38
122663,49
223510,62
75741,0
87540,74
43503,52
141871,47
116830,62
7444,37
217995,41
96828,51
153146,55
94801,59
74688,0
12835,40
176823,45
47244,38
210184,41
52363,24
186010,26
65027,48
157806,36
96292,55
102941,47
168024,35
218353,30
100366,48
72079,17
47431,35
170431,22
72958,3
203478,32
171236,21
111967,60
171329,21
85671,40
154081,56
34891,16
132107,42
10507,47
196383,0
67224,69
138382,29
167401,45
110438,75
28234,40
79528,22
180197,37
167106,19
14317,74
45784,65
139288,64
79139,58
46087,55
132221,41
185203,28
181956,46
64283,45
219558,29
116077,57
192620,61
210807,33
23947,47
135725,60
70499,57
223791,62
92768,49
36137,36
3013,54
88493,52
34397,29
85916,42
150287,62
88619,53
79597,16
230320,44
9210,47
163540,24
212862,61
47091,37
165214,29
84547,39
221484,27
66538,45
27308,42
145620,53
94526,58
50832,28
126892,37
95703,58
199365,49
54996,57
170216,23
71823,24
148286,49
48824,37
124017,47
35778,13
42700,51
183883,18
149564,60
226957,56
50924,32
6614,52
120318,51
146901,44
130035,30
96185,62
65812,41
2123,46
140035,61
93922,62
22947,61
159985,38
75196,1
138483,28
195975,0
152735,67
131040,57
28441,35
204104,28
100283,69
146046,56
144743,57
147026,47
174390,15
69896,62
68215,63
32289,21
230286,38
171095,20
104348,31
136282,31
164564,27
108850,74
56415,59
8034,36
23349,54
42533,56
181529,29
90232,51
196380,0
156822,53
152633,74
159680,43
155923,52
160153,37
138791,27
137442,34
70492,56
151508,55
6743,59
152836,63
108640,76
115658,65
72036,26
94627,60
222108,67
27172,46
14021,73
39552,34
6487,55
17053,56
194382,6
74794,0
106133,4
58864,22
177921,37
54828,59
191927,31
125898,15
74771,0
87695,81
26635,40
178104,35
168836,29
1065,41
123072,60
136527,28
199266,41
20017,63
104835,0
123712,46
109177,69
8748,35
204651,23
95539,77
225523,55
78009,61
168555,31
91153,55
95885,55
13297,42
105360,13
17474,61
180486,35
178314,31
223448,63
169803,26
92864,76
119470,64
93426,60
217283,31
151902,70
142912,56
193668,55
136043,37
187948,19
143052,45
206503,40
50893,23
64534,44
188285,20
110561,69
177094,35
202490,32
178954,36
80570,13
76069,0
43955,56
79565,13
79409,13
148532,38
176656,41
191839,43
68109,66
70318,56
29677,44
89235,51
152645,71
221493,30
72402,14
174130,14
180838,32
121992,58
212519,66
97995,0
20550,55
54797,63
50340,37
191418,12
12352,47
166484,72
64064,57
49934,32
142376,51
123893,42
90402,52
12292,41
201355,37
224678,57
201678,37
5041,53
84104,47
91673,52
132191,53
163748,33
12095,43
165592,24
11112,43
92560,47
61703,47
90790,50
4303,40
146135,55
134469,33
48866,36
207037,22
3282,55
142087,63
221001,23
203219,31
28550,31
141534,47
56358,1
112172,67
227622,43
203422,31
29941,28
170309,23
57211,56
220003,28
10711,0
230660,44
139182,71
16642,61
15227,71
67065,75
220040,32
57385,53
99385,53
202792,28
132471,35
59533,52
220451,30
128314,30
192940,63
130725,29
156184,53
3959,41
129368,35
82073,11
9854,49
87911,57
15172,72
200919,30
224980,53
211291,12
87872,57
50946,35
135064,33
188591,16
14741,70
73053,3
36844,30
99023,57
216422,45
86503,42
219209,27
155391,57
85696,43
119956,54
106786,8
70696,59
102219,45
170710,21
97330,71
32190,24
63143,45
193701,56
153406,53
194991,3
172328,18
212045,10
85424,40
149670,56
13189,38
56267,0
167603,40
32426,29
186323,24
115309,69
58668,26
30569,25
24134,41
9234,48
12191,47
190713,15
80739,11
220119,26
35505,17
137649,24
87707,74
158957,44
23612,43
35191,13
207089,24
84786,47
166009,23
38013,28
231607,45
57916,1
28772,53
109951,73
109991,67
60235,51
181101,35
175020,15
41395,64
158772,44
146735,53
25601,38
95513,55
86077,43
92367,49
120787,61
118416,54
15263,69
194433,5
177633,42
88116,56
121128,53
155205,57
99562,57
214321,49
80964,16
43323,51
98279,55
156134,54
159385,51
194916,4
149641,72
31986,22
99928,51
183247,24
46126,52
203677,35
105966,7
153623,50
8342,35
54506,0
226540,54
19272,50
167202,27
140029,58
112976,70
181439,37
12786,47
161442,38
186603,22
172036,21
12737,49
116164,67
71512,27
115456,65
78632,59
120772,54
118817,54
109110,74
47905,45
156372,53
165484,15
7097,36
62209,51
84532,46
106595,12
153832,60
231061,50
216235,43
221620,23
68313,63
25143,37
44288,55
7637,38
63730,37
132728,32
91228,49
169214,29
62798,44
123469,51
3916,39
73638,0
47645,46
173438,17
18280,55
145653,52
46969,41
216081,45
230906,37
107079,7
181264,36
76442,0
32654,41
154902,49
193617,53
68546,49
133052,30
199195,38
210024,45
35838,11
52516,23
39683,28
72750,6
41,1
39472,29
138255,32
68945,62
4669,37
100614,49
191118,14
10299,25
124225,44
126621,36
180984,38
134311,28
165565,18
177969,41
16362,56
228759,49
200503,38
195372,1
7099,36
158193,61
169546,28
34433,18
64485,41
115699,62
51176,33
168285,31
39081,29
46574,50
187981,21
115599,73
203664,37
30806,20
225344,59
226434,54
74898,0
71539,25
19193,52
22141,47
130480,21
4762,58
231269,45
145535,64
66202,40
185401,29
188132,22
184019,16
144952,44
25470,33
6686,48
97584,63
199769,38
29995,25
41460,61
108583,83
33742,15
3022,57
142488,47
226395,56
78681,67
34913,25
15021,70
93755,60
118865,56
134430,27
97966,55
223405,61
68849,62
146353,47
71190,23
114044,69
184191,29
123434,46
213577,54
89077,51
48710,37
125409,43
201190,40
67192,69
185275,32
91062,56
164777,23
223816,55
205993,25
55663,1
13048,43
96479,58
1965,46
112677,66
91790,60
113606,63
178244,44
18785,58
102644,54
92398,50
203610,10
152695,65
158363,53
72022,31
162382,32
86242,38
126259,41
192507,57
54065,61
150288,60
22408,59
53361,28
229643,50
92579,50
90173,54
164078,36
44561,48
191881,15
78318,66
217380,28
208428,40
91696,51
103082,51
171767,22
17096,52
185236,30
95272,60
86898,41
20459,50
113313,62
62093,34
55404,13
206858,26
162472,29
176936,38
192702,61
222300,63
104708,20
92505,45
119666,53
215274,51
128668,28
4468,37
88988,54
115299,62
69803,59
109615,68
73368,1
219776,22
56256,1
151264,62
183222,39
137459,26
4017,41
175105,14
1132,69
210166,35
32858,18
87301,74
161117,54
167525,43
1569,63
110311,67
36071,30
54768,65
56369,1
155211,52
71060,29
86090,43
11387,49
144239,50
214474,51
116010,63
75876,1
186393,22
232596,47
43472,54
111448,70
28164,31
57648,1
186174,25
126753,31
47686,36
134476,37
60102,53
159901,49
189446,18
63492,40
28513,34
158261,55
225783,55
23324,54
227521,48
149705,58
46932,38
25264,36
232206,40
99007,53
7543,37
28827,32
190223,32
20795,53
38035,40
45748,69
27007,33
92572,47
6676,58
149351,65
175138,13
104016,45
192595,66
118494,56
39301,30
215346,52
35046,13
77964,66
181612,33
22421,55
151978,62
197886,55
75279,0
22065,49
19394,50
130464,25
208324,47
52014,21
124717,3
43282,55
42729,52
132367,43
83428,53
80809,6
224747,60
117274,57
232334,43
165002,21
107786,7
96314,55
128309,29
133018,35
185435,24
31734,23
84981,44
115803,64
179106,38
196576,41
217550,35
36628,38
97637,55
204872,30
187916,46
88136,55
102226,49
38094,34
215715,46
11192,43
200977,41
121133,59
92849,76
22647,48
192911,59
129198,0
21521,50
52437,35
104652,27
83698,49
124313,0
56466,64
52392,27
208637,39
151648,70
157667,36
93817,66
155712,60
55074,62
94522,56
208852,40
108208,77
228890,50
176323,40
214432,51
114429,67
181178,41
149477,58
169314,26
32131,26
35870,12
189601,22
158863,52
4325,39
154291,58
148126,51
131912,42
130757,21
19213,58
231147,46
203738,25
89223,56
94235,60
181069,38
134062,30
126614,30
88197,55
132292,33
74303,0
39216,32
76564,0
53929,66
22005,47
18984,52
93066,63
25117,37
65930,39
173385,16
10079,53
51896,22
172254,20
148577,47
89928,58
187089,25
38606,25
47768,34
16537,64
175719,12
222919,62
116894,61
4416,45
195165,5
70738,55
96829,50
160133,43
52321,30
116196,78
16520,56
171034,20
120944,55
20013,45
48044,49
220343,24
18042,54
216687,0
80254,15
64560,38
182652,31
178952,33
202149,37
48020,37
111473,66
133143,36
31219,24
39605,37
114248,67
28927,31
128591,31
45100,21
33877,17
148896,40
169296,26
91325,48
28338,41
64458,51
193581,59
159199,53
158215,57
156407,52
126947,34
53810,26
207233,59
206876,24
95396,58
34092,13
87318,77
49174,35
39900,33
87982,54
156868,41
181917,42
180822,39
36206,30
148770,41
154120,57
158847,45
75088,0
176534,41
6018,50
125942,34
115167,31
119110,57
38946,41
62401,46
24216,43
76350,1
133597,31
104014,46
12856,47
143732,49
106759,4
75203,0
170262,25
171150,22
84970,52
159972,42
2050,42
191544,13
166872,75
161004,38
68550,63
59579,58
75539,0
66310,37
133130,48
70806,56
71849,22
103443,52
204480,29
174386,22
109426,70
205125,31
39816,30
75792,0
29491,28
48366,38
136251,23
139138,71
148187,49
35361,13
208410,40
68101,66
220763,36
108193,80
119873,58
210707,39
82284,15
128833,41
128578,31
215303,48
151037,48
206372,21
113769,63
210816,45
10042,45
100546,54
192254,69
43609,51
18403,58
15673,63
40545,75
79907,12
101610,46
140777,50
220448,26
44610,50
109955,65
46228,48
70376,58
173837,19
146508,54
52901,26
116497,65
81849,11
205359,26
1259,70
77323,65
71979,0
133382,52
220922,28
108987,77
110476,68
85045,47
48996,30
150965,47
159900,43
205051,23
35628,12
88290,57
164626,28
6925,57
181546,32
78878,59
229017,45
170190,25
195838,0
169583,26
25949,30
30189,26
57466,54
122884,45
69815,62
106670,6
109199,80
76432,0
50181,36
212159,10
66323,42
132489,41
189889,17
10644,55
45803,59
210383,36
158234,50
205823,33
57405,50
179730,33
135205,54
120854,59
191947,80
173690,17
26456,46
115050,64
122692,60
124865,33
164445,39
33720,15
193160,57
197486,36
118722,55
142465,49
162934,30
135038,42
35946,15
35884,12
83092,14
83329,43
94884,61
159136,46
231885,40
125352,36
121058,52
189196,41
177400,43
162514,32
201670,38
207288,60
171115,23
219349,37
231881,35
41974,57
89795,56
164549,25
90788,54
129815,0
10561,49
82867,5
78377,63
207250,58
139671,57
221634,29
126138,31
89285,51
76572,2
3103,56
134910,32
220695,24
41096,65
123059,53
218507,33
189983,22
18595,48
102687,45
209183,33
229843,43
72235,20
92035,48
100441,52
229510,45
76364,0
59846,63
78414,62
1456,63
17297,61
159617,44
96849,61
117345,58
48074,43
177609,2
183271,22
217915,36
139698,54
4540,56
6278,50
151501,65
2581,60
5639,49
15690,65
215,63
161080,39
222750,59
125025,48
220407,24
225336,61
41239,60
39004,27
34505,13
164070,22
192919,62
123142,44
170235,36
187535,25
35616,19
135585,29
106343,5
204457,31
4920,51
54350,0
77623,66
32641,25
61547,55
123129,41
179505,42
103335,50
6970,40
142732,50
137010,28
198819,48
182595,33
85617,44
220461,25
50409,29
125077,43
127354,32
169415,26
97307,61
192356,56
58780,23
124229,38
102958,48
25534,48
209027,36
157482,32
181680,36
151880,59
135443,32
141113,53
29683,30
148409,46
15802,61
231187,40
111798,62
111885,72
61345,48
31072,21
162375,31
19914,56
30825,25
223604,75
17219,50
190667,25
37818,31
121796,51
43998,52
2142,43
54598,0
232610,43
154017,53
196454,0
92149,56
127568,29
167162,25
136420,40
122163,53
49431,41
134204,28
175246,13
110722,73
133958,34
69682,60
52211,26
131616,41
11333,45
41290,59
151293,62
133324,31
133987,49
189864,21
30983,20
108131,81
152303,75
155551,50
228187,40
32350,19
119804,53
230765,41
207867,55
134345,33
11156,46
146463,52
149771,62
66038,44
21259,47
147391,45
189804,17
109212,71
72518,9
120916,56
32532,18
187939,21
45985,53
47556,35
104111,17
5143,57
63007,47
13701,82
220494,30
57042,53
106028,10
95059,62
18496,56
170018,24
16670,51
35725,13
190124,20
229796,48
52861,26
154508,54
152296,79
146761,48
98308,63
210573,39
33331,30
137817,23
117736,63
135797,31
73726,0
130999,49
220442,22
227205,42
213109,58
212913,61
232482,39
183047,25
169460,26
149040,34
177399,32
140493,56
73074,9
230460,39
178338,40
117873,63
73688,0
111545,68
109093,77
146093,52
213157,58
149837,59
101734,46
158685,45
120410,59
5097,53
106379,4
112452,67
157081,63
60135,57
228516,50
1121,77
160568,38
138389,25
103039,50
176532,34
49004,33
181206,27
100448,53
168866,28
108329,78
104959,52
79487,19
130716,28
121537,54
220282,22
94272,60
191849,38
140474,51
183732,17
185589,33
174586,14
181910,49
61795,50
221262,29
181039,60
220901,29
1771,61
210225,39
148796,45
174448,14
202227,37
89143,51
18577,54
114724,65
124174,43
201302,36
150185,63
130141,35
141329,60
175822,11
149945,62
64778,42
63781,42
51617,26
69187,59
50046,30
1258,68
91916,52
215015,52
115640,64
93665,68
165630,20
218102,30
106742,6
211030,36
75977,0
76027,0
176260,38
7017,38
163985,28
196077,0
82875,9
138458,44
133137,30
211476,10
62468,41
123023,45
49960,31
157549,34
78445,46
119796,57
73933,0
32491,38
223497,56
168412,31
60161,62
82450,11
29493,20
18262,56
31546,21
167314,53
97367,59
203430,32
6835,51
91157,60
77382,72
129271,28
175460,12
205048,31
63817,46
54900,63
180617,27
9474,48
27486,42
125369,30
125645,38
33667,26
202280,33
67778,69
170398,26
136937,23
103619,48
51116,36
70831,59
49758,27
228259,44
7251,38
34496,13
75168,1
16117,56
35883,9
203607,35
77494,67
221725,21
33883,15
191140,18
109575,70
44097,53
144051,48
86163,48
17265,55
143500,50
160817,27
214649,48
204027,29
209872,37
18177,55
89444,59
55023,60
91278,49
12993,40
31827,23
123529,45
166412,75
9331,57
149958,68
172465,19
143291,45
170921,30
197292,41
119692,57
160452,39
200238,42
30760,33
211302,22
66915,75
22703,43
132043,34
87805,56
108683,79
13502,40
50939,29
149955,63
177413,36
193810,52
44842,49
172505,18
150248,57
102354,51
11957,43
66405,44
209410,38
145268,48
28009,41
208022,47
199249,45
133620,40
164620,19
147960,47
194407,9
68895,62
78419,57
2527,60
101334,52
187716,22
713,44
185115,34
22949,48
219604,28
37483,48
69048,61
64748,41
197063,43
160322,40
76577,2
44620,48
121088,52
137665,25
202510,32
195508,0
34357,19
228938,54
113333,64
90288,51
140342,52
76075,0
230860,41
69323,62
115671,63
92877,70
117260,61
31256,21
212182,11
205356,23
188954,24
102064,48
144873,47
31187,21
6398,50
109695,70
200557,40
123211,57
90590,50
2213,40
44262,50
154156,55
223064,62
228150,46
131374,61
74384,0
15327,61
191059,21
30532,24
55279,55
63923,48
116094,62
175551,12
8302,35
98513,59
1727,64
202390,28
203393,35
142823,50
226307,70
144359,53
168712,30
127049,36
81812,12
62469,55
93805,58
101069,51
170214,22
220369,35
11968,58
76526,0
37812,33
213203,57
47169,40
218207,28
202951,31
122615,54
182494,34
41329,58
196341,1
20939,46
122025,56
201998,37
186717,21
188895,16
135511,23
192200,63
108649,75
200164,34
219719,25
32868,17
22593,61
159139,42
157187,41
227956,46
211172,35
180370,35
76544,1
49230,39
120421,59
158915,46
21089,50
147399,43
75366,0
33081,16
138446,48
19881,54
10295,45
73212,7
112225,65
81041,14
169832,25
155195,54
194227,11
104573,0
10199,47
56863,57
109560,77
134852,49
188949,19
24052,44
182578,30
44934,52
124762,2
217092,33
96971,58
141115,57
81906,12
12580,44
130930,29
16191,56
142353,48
225460,55
68090,65
202782,34
124334,0
33542,22
164876,24
80213,17
18761,51
162800,32
35271,12
22281,56
34953,15
151924,66
107676,6
64242,40
185693,36
199045,40
88324,56
128016,0
222744,64
48528,39
17427,51
222865,70
95336,57
143254,58
191089,20
21051,49
154748,51
164388,21
134468,43
15239,68
149579,65
180329,31
132918,33
223204,60
6519,50
187747,25
54600,1
66112,46
145767,58
104920,55
63518,43
161348,26
40436,23
172622,17
108774,71
108264,76
137023,36
104620,0
61480,53
113032,62
85394,41
112020,65
160789,40
202963,24
110392,66
206340,30
85194,48
3937,42
9581,47
154157,52
24207,53
28738,28
171184,21
97228,55
19315,60
58092,33
43089,50
145945,51
119640,55
16861,59
184649,15
68257,66
85508,40
123209,42
59547,51
185365,34
222830,61
205358,31
85385,49
223884,71
146015,55
199535,37
183394,19
92708,47
71838,27
110690,70
60252,49
76775,0
153472,56
69984,56
52822,30
213983,54
187576,20
75852,0
179688,39
54517,0
212695,63
137766,40
219044,29
43983,48
70477,55
190245,32
41441,60
94594,57
70656,55
97067,65
164200,22
139011,79
38491,41
15053,70
23011,47
16100,56
65691,49
192046,68
157280,56
164033,28
177006,39
50094,31
192897,57
8138,36
188034,18
33935,23
201352,35
213401,57
109641,69
52439,31
186929,32
152369,71
166203,72
53507,28
201785,30
192545,57
138908,28
40217,23
8031,41
100566,68
116563,63
8854,37
165599,25
225762,56
127590,37
29268,25
10136,49
18358,53
100975,56
228188,39
150022,57
165130,23
100105,57
57764,37
139197,59
142552,53
148604,46
7960,37
158786,53
25424,31
193632,51
195129,2
73231,2
131449,38
77817,65
168772,30
85403,44
107589,9
63919,54
193285,57
224161,58
88055,52
184854,36
197813,44
216890,36
214037,52
110694,71
112075,65
34292,17
59900,65
138242,57
176058,38
106890,7
112221,73
69459,60
181319,33
37420,31
43326,63
47630,35
184394,29
128152,28
61317,49
25032,47
67038,75
171226,22
35617,19
182918,33
104945,53
78991,59
73853,0
5134,55
129106,35
96224,52
128215,35
835,43
158184,32
144475,53
215362,46
206685,29
191731,26
123621,0
71538,33
45787,64
156462,48
203111,28
127211,41
154853,61
127202,0
67453,69
85260,39
21347,57
225796,57
98421,53
5403,49
224671,57
38449,33
169676,27
205457,26
90853,57
178134,43
119592,55
166119,75
109284,77
160761,34
121631,52
82397,4
105364,10
21473,54
107872,84
34848,14
174159,16
166045,22
15758,71
56298,0
4831,50
90830,48
196381,0
175016,13
165910,24
137491,37
199140,34
78537,61
96113,54
137178,27
129039,27
194242,13
83670,48
43265,51
10805,44
173448,18
211736,11
228906,46
202216,39
232671,48
157826,35
51228,29
23101,44
70826,58
206147,20
42496,57
19045,47
170350,25
229293,41
77433,65
65614,44
194197,10
10953,54
154691,52
91100,47
193277,59
140184,51
223941,61
204764,41
82416,12
44427,50
231862,37
75905,0
174050,14
126722,39
135239,34
158083,33
125433,46
171103,21
215327,47
68593,63
122384,49
143883,56
72785,4
113999,70
35969,29
32877,21
133661,33
112300,64
183325,17
32766,18
111153,64
164074,25
226796,52
98969,54
124409,39
36487,32
46207,45
70757,53
210449,36
47521,43
98248,52
96616,49
108549,78
37610,33
212953,59
204683,36
70323,60
144763,43
42846,59
114831,68
71628,22
20291,47
91959,49
213152,71
51290,33
80717,11
129907,30
154432,52
49928,30
46997,46
224215,60
64713,48
18737,59
94206,58
149429,63
121109,54
65546,48
134864,30
140986,53
134793,26
85108,45
6692,52
19972,50
95265,60
64377,45
28785,32
44188,45
172172,21
92617,49
72766,7
225191,64
90606,53
207539,50
137695,33
58157,31
43267,52
131519,43
52365,29
132993,34
80586,11
188575,25
129919,28
124371,38
206512,32
54464,0
148415,51
